Pair,t_test_stat,p_value,Day
"(('09/14/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",1.3466883445644047,0.18182278771929428,"('Saturday', 'Monday')"
"(('09/20/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-0.5798876684889651,0.5647745422463455,"('Friday', 'Monday')"
"(('09/16/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-0.6359123215843823,0.5282399022811579,"('Monday', 'Monday')"
"(('09/16/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",0.15232347200722074,0.8792566598272645,"('Monday', 'Monday')"
"(('09/20/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",-0.26431359830670964,0.7920935319421559,"('Friday', 'Saturday')"
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",-0.09079957817585582,0.9278077150977548,"('Tuesday', 'Saturday')"
"(('09/16/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",1.0687849922409232,0.2867827797597256,"('Monday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",1.30770905182982,0.19282440084258243,"('Sunday', 'Tuesday')"
"(('09/17/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",0.02513657853788517,0.9800143272312388,"('Tuesday', 'Friday')"
"(('09/17/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",-1.9140971178216186,0.05736084682724916,"('Tuesday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/15/2019', 'Afternoon'))",0.13725981359237852,0.8910645257186924,"('Saturday', 'Sunday')"
"(('09/14/2019', 'Morning'), ('09/21/2019', 'Afternoon'))",0.09316182003721474,0.925928636182441,"('Saturday', 'Saturday')"
