lat,long,wifi_count,Is_Adhoc
23.510881283000003,87.31072634600002,0,1
23.50764485181818,87.31018633363638,1,1
23.50434123296296,87.30818070370371,5,1
23.564250067037033,87.28308245814816,0,1
23.558628252,87.28511502,0,1
23.555113496,87.28572101466669,0,1
23.5546506412,87.28597606,1,1
23.5532972,87.28670661375,0,1
23.54709896,87.28273370333334,1,1
23.54669788666667,87.28242712833332,2,1
23.543832198,87.28436795200001,0,1
23.542655274444442,87.28692943444445,0,1
23.543455257142853,87.28763883428573,0,1
23.53549568,87.29678417,0,1
23.53541322,87.29708097,0,1
23.53705751967741,87.30162859870966,3,1
23.52825648728157,87.31119571553398,2,1
23.51105397555556,87.31068363666668,0,1
23.50326871,87.30753975666666,0,1
23.55886327333333,87.28502154666668,0,1
23.558108358000002,87.285452463,0,1
23.55509202560976,87.28572852097562,1,1
23.554565135,87.28605479833332,0,1
23.553336524999995,87.28673847166668,0,1
23.54774379777778,87.28334669666665,3,1
23.544771115714287,87.2823364842857,0,1
23.54383090833333,87.284309155,0,1
23.54349930333333,87.28768334333334,0,1
23.54421753,87.28862655750002,0,1
23.52558204923077,87.31123477384617,0,1
23.510817306,87.31068588900001,0,1
23.56413748625,87.28328424,3,1
23.561277204117648,87.28364494529411,1,1
23.560464141999997,87.28407459466665,0,1
23.55744891727273,87.28577902363638,0,1
23.556004324285716,87.28634432142857,2,1
23.55502718125,87.28575611,3,1
23.55455086,87.2860408725,0,1
23.553283367500004,87.28671291124998,0,1
23.55222439333333,87.28679577000004,0,1
23.55063603363637,87.28554770181817,3,1
23.547053792222233,87.28274184111109,2,1
23.5438118975,87.28435897600002,2,1
23.5434522275,87.2876802525,0,1
23.539793707142852,87.28856619857142,2,1
23.536834405882352,87.29367974941175,1,1
23.53502318272728,87.29808259454546,1,1
23.535038225,87.2974873,0,1
23.53567583820313,87.29631228417972,11,1
23.51081799818182,87.31075575818183,0,1
23.56424197,87.28345536,0,1
23.56381934646551,87.28335261499994,4,1
23.56170502,87.28339163,0,1
23.56112912750001,87.28373287,1,1
23.560304975,87.284181105,4,1
23.5580986125,87.28543510125,0,1
23.555077768461537,87.2857176223077,0,1
23.5542553575,87.2862021825,0,1
23.55327307142857,87.28675337571427,0,1
23.552213215,87.28683217499999,0,1
23.5494563875,87.2846183625,1,1
23.5438138525,87.2843347575,3,1
23.54344726,87.28767046,0,1
23.53543843,87.29717130399997,8,1
23.53509997,87.29747329000001,0,1
23.535676602264147,87.2961879835849,1,1
23.52750501,87.309779355,0,1
23.51200993,87.31064179,0,1
23.511222158000002,87.31067190200001,1,1
23.50749101,87.31013362272728,2,1
23.49662086,87.31336570333332,0,1
23.5616658925,87.28347528,0,1
23.561195053333336,87.28370059733334,1,1
23.556566358,87.28625829649998,1,1
23.5550683975,87.285731435,0,1
23.553221672,87.28675508299999,1,1
23.54780471681818,87.28334394681818,4,1
23.543861231999998,87.284302934,0,1
23.538371554,87.29582496100002,8,1
23.53688189083333,87.29633135249998,8,1
23.535731713080157,87.29779558573837,23,1
23.53504086,87.29784092,0,1
23.535180448888887,87.29735196222224,0,1
23.53570361355139,87.29633519925238,9,1
23.530251856666666,87.30567117666666,0,1
23.52440865636364,87.3164149709091,1,1
23.52400735619048,87.3178824952381,1,1
23.52313774375,87.31758083562504,0,1
23.524352412307692,87.31583616846157,1,1
23.526548651904758,87.31146346238094,0,1
23.510951760999998,87.31072487700001,0,1
23.50057405156251,87.30604940968746,0,1
23.4969677625,87.3127968625,0,1
23.49517061,87.316383175,0,1
23.56412824362832,87.28337175345129,4,1
23.553244046666673,87.28673400500001,0,1
23.54765333888889,87.28319334777777,4,1
23.54347787625,87.28762176999999,0,1
23.53570273777068,87.2978376439172,7,1
23.53511238,87.29736136,0,1
23.535081771428572,87.29688936142858,0,1
23.52647166384615,87.31122263076924,0,1
23.510803804000002,87.31065301800001,0,1
23.51035402,87.31062107400001,0,1
23.500961776999997,87.30614979,0,1
23.49909691,87.30899365666664,0,1
23.497160062142854,87.31249375785713,0,1
23.56427476463768,87.28315629492752,3,1
23.561439015,87.28358224125,0,1
23.55916865000001,87.284885075,2,1
23.5552207756,87.28566177120001,5,1
23.553303935714286,87.28673427,0,1
23.552129417777767,87.28681582055556,3,1
23.54382344,87.28435816333332,4,1
23.54263104666667,87.28696812333334,0,1
23.543511182222232,87.28767324111112,0,1
23.54397376,87.28791726857142,0,1
23.5442535475,87.2885843425,0,1
23.53913115333333,87.29352607999998,1,1
23.538784545,87.29491796333332,5,1
23.53745061307693,87.2967323353846,5,1
23.53542483333333,87.29724123666666,0,1
23.53570894207408,87.29789049744444,4,1
23.528258472000005,87.308452481,0,1
23.51928983,87.31129276,0,1
23.50078461,87.30607812333334,0,1
23.495693035,87.31498402333334,0,1
23.564223583750003,87.28323563625001,0,1
23.5616409525,87.283405725,0,1
23.55475661875,87.28593721249999,0,1
23.55342067,87.28668875833334,0,1
23.55302796166667,87.28688138666666,0,1
23.54710776933333,87.28277788433334,2,1
23.541351146000004,87.2907374195,3,1
23.53695169,87.29638245250001,0,1
23.53524006869565,87.2971771202174,1,1
23.52311074534091,87.31713994295454,0,1
23.5264548202,87.31136541219999,0,1
23.495195835,87.31640873333332,0,1
23.561699336,87.283485144,0,1
23.55493381,87.28586452,0,1
23.55462189,87.2860576142857,0,1
23.553326948333336,87.28675255750002,0,1
23.55183644857143,87.28658999142857,1,1
23.54909693909091,87.2843982109091,2,1
23.546682170000004,87.28249073857144,0,1
23.546065524,87.28195920799999,5,1
23.54506009,87.281765045,0,1
23.54393279400001,87.28428821450001,5,1
23.543475314000002,87.287654176,2,1
23.54402104666667,87.28792546666666,0,1
23.544283338000003,87.288553436,0,1
23.535073943163265,87.29757043632652,2,1
23.5244385025,87.3164345225,0,1
23.526443456000003,87.31128924599999,0,1
23.5083730625,87.31050592875,0,1
23.507629165,87.31020550000002,0,1
23.49903139,87.30931123999999,0,1
23.495944845882352,87.31451583,1,1
23.56420485000001,87.28333400999998,2,1
23.562711615,87.28347334,0,1
23.56169347,87.28342513,0,1
23.55886244,87.28501520500002,0,1
23.55506171,87.28575364666666,0,1
23.554595511111113,87.2860106677778,0,1
23.55329092666667,87.28673460888889,0,1
23.5449745915,87.28191786600003,3,1
23.543862827333328,87.2843720893333,5,1
23.54350949875,87.28763751749999,0,1
23.54394195,87.28790494666669,0,1
23.544252922,87.28865614799999,1,1
23.54149348437501,87.290448023125,3,1
23.53543895,87.2968231,0,1
23.535816752030676,87.29782919241373,8,1
23.53627037,87.30096713,0,1
23.537098999999998,87.30153283888889,3,1
23.53623970875,87.30309155249998,1,1
23.52824615507576,87.3112701859092,1,1
23.50408896333333,87.30808221666666,0,1
23.49566999875,87.31488189500001,0,1
23.56416176666667,87.28337053,1,1
23.56330204,87.28360676999998,1,1
23.56169134666667,87.28341001000004,0,1
23.553326715,87.28667541,0,1
23.54868634454545,87.28404953272727,0,1
23.54382615666667,87.28429342333334,0,1
23.54356782,87.287649355,0,1
23.54393027666667,87.28788519666666,0,1
23.535401415,87.29711786,1,1
23.535715351115236,87.29778654749079,10,1
23.53500113545455,87.29767481454546,0,1
23.535453394285717,87.29614369000002,0,1
23.511146734545456,87.31064601181816,0,1
23.504614755882354,87.30836520764704,0,1
23.499568475,87.30767328,0,1
23.496612985319143,87.31339619914894,2,1
23.564210759375,87.28322495562499,2,1
23.560075313888888,87.28423821333332,1,1
23.55785865,87.28556038333332,0,1
23.5570357725,87.2860151125,1,1
23.55508485909091,87.28570731636364,0,1
23.55319591,87.28679302111111,0,1
23.549292118,87.2845205,0,1
23.54702446666667,87.28273670777777,1,1
23.54380974,87.28440105583331,0,1
23.54290532,87.28628526399997,0,1
23.5439105925,87.2879437875,0,1
23.54428019,87.28855307,0,1
23.54636710318181,87.29282487863638,4,1
23.535526248648647,87.29678926918919,13,1
23.53572189814918,87.29788280138115,10,1
23.53637003,87.30289293499996,0,1
23.52820283959184,87.31120998612244,1,1
23.52752058,87.31056963,0,1
23.52643530000001,87.31130460181818,1,1
23.511135311538467,87.31067306461539,1,1
23.564209735882358,87.28328722882353,0,1
23.56166232,87.2834703,1,1
23.558895024,87.28502182,0,1
23.557088729,87.2859808985,2,1
23.555181436666665,87.28570038611109,0,1
23.554491848,87.286080288,0,1
23.5533352575,87.28672127874998,1,1
23.55172265,87.28653990117647,4,1
23.54410795857143,87.28385225857143,0,1
23.54382205833333,87.28437867750002,5,1
23.54298256062501,87.28619422687498,0,1
23.546325491282055,87.29283755333336,6,1
23.535466003684217,87.29704895210527,4,1
23.535678400853328,87.29782242434662,13,1
23.53557249622223,87.29647242970371,7,1
23.52642639821137,87.31130477739836,0,1
23.519342814500014,87.31131943750002,0,1
23.5146260075,87.310757735,0,1
23.51121571375,87.310664685625,0,1
23.510768121999998,87.310711446,0,1
23.500763212307692,87.30608725692308,1,1
23.562742599090914,87.28345486090906,0,1
23.56062767,87.28404020749998,1,1
23.55891211,87.28495014,0,1
23.555022771904763,87.28578907047618,2,1
23.553281621999997,87.28674552599999,1,1
23.54791612222222,87.28346985555555,0,1
23.54666330909091,87.28245277363636,2,1
23.54384799666667,87.28433797166667,0,1
23.54347968,87.28766879999998,0,1
23.54428025666667,87.28856484333332,0,1
23.535379054705892,87.29687070764706,0,1
23.530678212857147,87.30479979142855,0,1
23.50451054,87.30826766,0,1
23.4998452,87.30685288,0,1
23.495211335,87.316413635,0,1
23.564084800704226,87.28343859683102,3,1
23.55596155,87.2862556,0,1
23.554518235,87.28609368166666,0,1
23.55321576375,87.28680301,0,1
23.547613916666666,87.2832255022222,0,1
23.546037141250004,87.28191958375002,4,1
23.544738556,87.28230888200001,0,1
23.543814233333336,87.28434427,0,1
23.543450237777765,87.28767803,0,1
23.543944245,87.287934925,0,1
23.53738462209302,87.29669573604653,23,1
23.53566482853612,87.29780527497152,24,1
23.564111295,87.28341756500002,0,1
23.55444581,87.28607921,0,1
23.55324507625,87.28678801875,1,1
23.55221775833333,87.28684521333332,0,1
23.547007256999997,87.282650924,1,1
23.5450109975,87.2817482625,1,1
23.54471319166667,87.28243041166668,2,1
23.543854715,87.2843087375,0,1
23.53694137909091,87.29635613636364,19,1
23.53511515631579,87.29809487526317,0,1
23.535222315,87.29730784,0,1
23.53545766,87.29684804,0,1
23.51239079375,87.31066073875,1,1
23.51087955,87.31066890111109,0,1
23.503360372,87.3075907295,10,1
23.49700373333333,87.31278774666669,0,1
23.49514658,87.31644487999998,1,1
23.56420916597123,87.2832958446762,1,1
23.56147312,87.28355466,0,1
23.557937184285716,87.28550464857143,0,1
23.555896894,87.28617010933334,0,1
23.55504977647059,87.28575823617649,1,1
23.55454169,87.28603063,0,1
23.55327246785714,87.28677791785717,0,1
23.552247938,87.28686263600002,0,1
23.5469272975,87.28261965416668,2,1
23.545043795,87.28170073499999,0,1
23.54414979,87.2837066775,0,1
23.54384102,87.2843420775,0,1
23.542940337142852,87.28627172714285,0,1
23.544211185,87.2886422475,0,1
23.535369928,87.29714605599999,3,1
23.53502482625,87.29748151250001,0,1
23.53541209,87.29674722000001,0,1
23.510553940000005,87.31065413833332,0,1
23.504108882142855,87.3080447992857,0,1
23.500641204285717,87.30602911999998,2,1
23.547070167777786,87.28272376000002,2,1
23.543841028000003,87.28435775,0,1
23.543501402857146,87.28766935142856,0,1
23.543976025,87.28797015750001,0,1
23.535446502857145,87.2971730457143,1,1
23.53571815734939,87.29787570865466,5,1
23.536622045,87.30116682100002,0,1
23.52823848229508,87.31119480754101,0,1
23.52840746833333,87.30891030166669,0,1
23.526479375500003,87.311319074,0,1
23.51091486142857,87.3107338542857,0,1
23.564277106910108,87.28317674471909,2,1
23.555063431489373,87.28572441680849,1,1
23.55455674,87.28603903,0,1
23.55330654416667,87.28673617833331,0,1
23.55296409,87.28691493,0,1
23.551747845,87.286514885,0,1
23.54384914857143,87.28438457000001,2,1
23.543494085454544,87.28767946818184,0,1
23.54390311,87.28788424000004,0,1
23.53546093,87.29667899,0,1
23.53086018285714,87.30440769857144,0,1
23.5282239,87.30847996,0,1
23.51124219,87.310713658,1,1
23.564066474145303,87.28339287200848,3,1
23.562759075,87.283438565,0,1
23.561646778000004,87.28337905800001,0,1
23.55497030913043,87.28574697956522,1,1
23.55456577,87.28597525,0,1
23.553209377142853,87.28675353142856,0,1
23.54888384857143,87.28419880714287,0,1
23.547050513684212,87.28272606578945,3,1
23.545000606,87.281703044,1,1
23.544378661666666,87.283254775,1,1
23.54369547000001,87.284433785,0,1
23.53847579565217,87.29565429347828,3,1
23.53688830125,87.2962868875,1,1
23.535611235875002,87.29777812812496,18,1
23.53505140230769,87.29761214442308,1,1
23.5109497075,87.31074018625,0,1
23.564219505,87.283271695,0,1
23.55316788818181,87.28679712136362,1,1
23.55048613625,87.285458625,1,1
23.54976343285714,87.28488258999998,1,1
23.547936763333336,87.28339420833332,0,1
23.54712718235293,87.28271871941178,2,1
23.54499978666667,87.28183085333335,2,1
23.54385739333333,87.2843363825,2,1
23.543279895,87.28542283499998,0,1
23.542703704,87.287007386,1,1
23.54347264636364,87.28759322909089,0,1
23.54394239333333,87.28787933333332,0,1
23.54422906000001,87.28854723166668,1,1
23.535345586666665,87.29683140499998,1,1
23.530830267777766,87.30445700777778,0,1
23.528031725625,87.30960587124999,3,1
23.510831422307692,87.31072563923075,0,1
23.50223482,87.30692507,0,1
23.501738894000002,87.30663877600003,0,1
23.49912179,87.30904058,0,1
23.56300112333333,87.28351267555556,2,1
23.55510632,87.28570791749998,1,1
23.55453535,87.286010045,1,1
23.55328796416667,87.28674346916668,1,1
23.5504888225,87.2854240525,0,1
23.54948781410257,87.28465054820515,4,1
23.546960775,87.28264544500001,0,1
23.543845486666665,87.284299698,4,1
23.535471025,87.29721208125,5,1
23.535757892357267,87.2978902990055,16,1
23.535080247777767,87.29810444555555,0,1
23.53535255,87.29698051620692,2,1
23.510831183,87.31072730700001,2,1
23.500971644,87.30616598999998,0,1
23.49975706625,87.3070699825,0,1
23.499177305000003,87.30880798499999,0,1
23.54706004,87.28279505375002,0,1
23.5450334525,87.281681905,1,1
23.544398432857147,87.2833223557143,0,1
23.543885772500005,87.28435158166668,1,1
23.543134988125,87.285774913125,0,1
23.54605597333333,87.29266310666668,0,1
23.52790730000001,87.309667324,0,1
23.523910905,87.3179940375,0,1
23.522994761714287,87.31729408114286,1,1
23.52432731333333,87.31567369,0,1
23.557893616666664,87.28556334333332,0,1
23.55158889368421,87.28636976578952,4,1
23.547112315,87.28281169200001,0,1
23.546763204000005,87.28250575025,0,1
23.543883721999997,87.28432347,0,1
23.544259756,87.28863589399998,0,1
23.530859055,87.30445288499998,0,1
23.525917112,87.31368285200001,0,1
23.52447424,87.31639347333332,0,1
23.51126911,87.310720075,0,1
23.54754710000001,87.28310977,0,1
23.547089624117646,87.28286591117647,0,1
23.543735800625,87.28443943437496,1,1
23.52431686,87.31575806000002,0,1
23.52665626285714,87.31168397714285,0,1
23.51427023,87.31080424400001,0,1
23.51064263,87.31060037,0,1
23.543786453749995,87.28444718625,1,1
23.544223923,87.288674018,6,1
23.541207994,87.29114321099999,0,1
23.51071698142857,87.31072681380951,1,1
23.550525094,87.285550488,0,1
23.547025292380948,87.28273241714285,1,1
23.54504534,87.28169076,0,1
23.543843245555557,87.28430469333333,2,1
23.54264078,87.28698935,0,1
23.52969341,87.30670047263158,0,1
23.52653154333333,87.31156676666667,0,1
23.55506872083333,87.2857637,0,1
23.546554186111113,87.28240935611113,0,1
23.545012754000002,87.28180092400001,1,1
23.54385606416667,87.2842834675,2,1
23.544158766666666,87.28883866444444,10,1
23.54074358,87.29246547,0,1
23.53336484806451,87.30664551516128,1,1
23.5214490075,87.3166377725,1,1
23.52092309,87.316349674,0,1
23.518931979,87.315073778,0,1
23.51795555,87.31434227214285,1,1
23.51402586,87.31275202,0,1
23.50473751,87.30853882000002,0,1
23.55496697,87.28579122333332,0,1
23.551801746666666,87.28646382333334,2,1
23.545971580769233,87.28189960384616,2,1
23.54500402111111,87.28181162333334,5,1
23.543837592,87.28437411,0,1
23.542894441666665,87.28629113750002,1,1
23.544230614285716,87.28859666857143,2,1
23.524315057142854,87.3157496757143,0,1
23.52652567255814,87.31147859837209,0,1
23.5084143325,87.31051087000002,0,1
23.558209322,87.28535456,0,1
23.546596236000003,87.282361114,0,1
23.54506010857143,87.28171205000002,0,1
23.54387087,87.28428311333334,0,1
23.54418489333333,87.28874697666667,4,1
23.511168235,87.31063750999998,2,1
23.50842401500001,87.31044519000002,0,1
23.558067571666665,87.28544961222224,1,1
23.55333794333333,87.28671059166668,1,1
23.546580311538463,87.28235299846155,0,1
23.54509884333333,87.28168672666668,0,1
23.543864877142855,87.28434619285713,0,1
23.543254748000003,87.28556487,0,1
23.54345735333333,87.28762960666666,1,1
23.54427452,87.288615405,0,1
23.53312377,87.30046896333332,0,1
23.524340507142853,87.31573671714285,0,1
23.54670049083333,87.28249543416666,0,1
23.54503712333333,87.28168219000001,2,1
23.54383992,87.284389678,0,1
23.542662605,87.286984085,0,1
23.54341205,87.28764488,0,1
23.52443221,87.31637677333332,1,1
23.52426507833333,87.31576812166668,0,1
23.526402645,87.311352105,0,1
23.558311876666664,87.28530625333332,0,1
23.550778913333332,87.28571734,2,1
23.545079396666665,87.28171467666668,1,1
23.54394387947368,87.28425627789473,3,1
23.524369651999997,87.31653144200001,0,1
23.524081747142855,87.31799331,0,1
23.52306483,87.31709836,0,1
23.52433949000001,87.3157554675,0,1
23.526383346250004,87.31129415875,0,1
23.55508292818181,87.28575120636366,1,1
23.54653551,87.282314035,1,1
23.54506575000001,87.28166062666666,2,1
23.543836902,87.28425156600002,3,1
23.5442175,87.288603235,4,1
23.535546418000003,87.296060704,0,1
23.535115865999998,87.29683971800002,0,1
23.52434002,87.3158005975,0,1
23.51121096142857,87.31065335999998,0,1
23.50063099,87.30602577333332,0,1
23.4974271625,87.3121627375,0,1
23.54706756142857,87.28274391,0,1
23.5459952575,87.28183582833331,3,1
23.52429917000001,87.315756695,0,1
23.526406073,87.311530637,0,1
23.519288595,87.3112814,0,1
23.51125857,87.31078914,0,1
23.497677496666668,87.31172962666666,0,1
23.549287095999993,87.284579954,2,1
23.547049415,87.28278232714285,2,1
23.54616579666667,87.28205017666666,2,1
23.544954586666666,87.28197271666666,0,1
23.5438605125,87.2843274375,3,1
23.5435674675,87.28771410166668,3,1
23.52530893333334,87.31130415916668,0,1
23.564295844375,87.2831364240625,1,1
23.54672906857143,87.28244732142856,0,1
23.54504421333333,87.28166093666668,0,1
23.54387169333333,87.28428793333332,0,1
23.544261584285717,87.28852434285713,7,1
23.526480963214283,87.31129788535713,1,1
23.547128996666668,87.28280110000001,1,1
23.546638766666664,87.28245166666666,0,1
23.546239205714283,87.2820914957143,1,1
23.54499161,87.28176176,0,1
23.5437780125,87.28443036750002,0,1
23.5442927825,87.2884638475,0,1
23.528228914285712,87.30848708857141,0,1
23.49516490333333,87.31649476333332,0,1
23.561572195,87.28355704,0,1
23.55884439,87.28505771,0,1
23.5470779025,87.28284231249998,0,1
23.545072070000003,87.2817567475,1,1
23.543884092142854,87.28431571357143,2,1
23.543426316666665,87.28767039333331,1,1
23.54428216,87.288594315,2,1
23.53017465333333,87.30580642666666,0,1
23.558637056666665,87.28512575,0,1
23.551523428333336,87.28632543833334,1,1
23.54710144833333,87.28283043750002,0,1
23.54379141625,87.28447838625,2,1
23.5264304075,87.31129297625,1,1
23.554988032000004,87.285760454,1,1
23.55451536,87.286019615,0,1
23.55075660583333,87.28572221583332,1,1
23.5486394855,87.28404242200001,0,1
23.546080684736843,87.28193326789473,4,1
23.5449922125,87.28176920749998,0,1
23.543745925,87.28443337333331,2,1
23.543522624285718,87.28770559285714,9,1
23.544257565,87.28853556,4,1
23.55531373727272,87.28556819727274,0,1
23.55453006,87.28608529499998,1,1
23.547037611,87.282844412,0,1
23.545037265,87.28177767999998,0,1
23.543411372500003,87.28771044875,1,1
23.544274823333332,87.28852585166668,3,1
23.54091151,87.29209924,0,1
23.528175025000003,87.30860258499996,0,1
23.49986675333333,87.30690397000002,0,1
23.56130829,87.28368453229167,3,1
23.55846276333333,87.28524769333335,1,1
23.55507377556604,87.28575831518869,1,1
23.551833465999998,87.286554344,2,1
23.54859422166667,87.2839788633333,0,1
23.546043868125004,87.2819262646875,4,1
23.5329891025,87.300469185,0,1
23.527568715555553,87.31052430666666,0,1
23.52826262,87.30847459750002,0,1
23.526449020434786,87.31138911391304,0,1
23.510958777058825,87.31075475529413,2,1
23.50736191833333,87.31007208833334,0,1
23.56141819,87.28332940333333,0,1
23.55882330307692,87.28499211692308,0,1
23.55504494428572,87.28572735857144,0,1
23.55327354,87.28672363999998,0,1
23.55036614583333,87.28537018166668,0,1
23.54597678375,87.28182495,2,1
23.543816355,87.284326935,2,1
23.543375963000003,87.2876144975,0,1
23.536317840555554,87.29602254833334,7,1
23.53538837363636,87.297066485,6,1
23.535742194835162,87.29781290758244,9,1
23.5351824858108,87.29842723869369,0,1
23.535119736666665,87.2974130025,1,1
23.53545816,87.29673338,0,1
23.52641242642857,87.31124950642857,0,1
23.510800538750004,87.31067353541668,1,1
