Pair,t_test_stat,p_value,Day
"(('09/20/2019', 'Evening'), ('09/21/2019', 'Morning'))",-0.07589307286135143,0.9445201131355054,"('Friday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",0.4620278588975186,0.6744606874928021,"('Saturday', 'Friday')"
"(('09/16/2019', 'Evening'), ('09/20/2019', 'Afternoon'))",-1.573608413430728,0.23389009311844325,"('Monday', 'Friday')"
"(('09/16/2019', 'Morning'), ('09/20/2019', 'Afternoon'))",,,"('Monday', 'Friday')"
"(('09/15/2019', 'Afternoon'), ('09/16/2019', 'Evening'))",1.401948196884698,0.3789067854484687,"('Sunday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/16/2019', 'Morning'))",,,"('Sunday', 'Monday')"
"(('09/17/2019', 'Evening'), ('09/20/2019', 'Afternoon'))",0.2797856150495714,0.8071029725466027,"('Tuesday', 'Friday')"
"(('09/17/2019', 'Morning'), ('09/20/2019', 'Afternoon'))",-1.5740632349685055,0.23382719253813997,"('Tuesday', 'Friday')"
"(('09/16/2019', 'Afternoon'), ('09/17/2019', 'Evening'))",-1.2649110640673518,0.39587034249844966,"('Monday', 'Tuesday')"
"(('09/15/2019', 'Evening'), ('09/17/2019', 'Afternoon'))",-1.9993881217512133,0.18358671063570228,"('Sunday', 'Tuesday')"
"(('09/16/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",0.27846955806732954,0.8080624445882391,"('Monday', 'Tuesday')"
"(('09/17/2019', 'Morning'), ('09/20/2019', 'Evening'))",-1.2958304443853814,0.23662088325609085,"('Tuesday', 'Friday')"
"(('09/16/2019', 'Evening'), ('09/17/2019', 'Morning'))",0.0006820352897519178,0.9994884736111667,"('Monday', 'Tuesday')"
"(('09/16/2019', 'Morning'), ('09/17/2019', 'Evening'))",,,"('Monday', 'Tuesday')"
"(('09/17/2019', 'Evening'), ('09/23/2019', 'Morning'))",0.1385681086436854,0.9023770155584846,"('Tuesday', 'Monday')"
"(('09/17/2019', 'Morning'), ('09/23/2019', 'Evening'))",-0.0012372814181377423,0.9990720394049369,"('Tuesday', 'Monday')"
"(('09/16/2019', 'Morning'), ('09/20/2019', 'Evening'))",,,"('Monday', 'Friday')"
"(('09/15/2019', 'Afternoon'), ('09/17/2019', 'Evening'))",-0.002540231429512067,0.9982037906638667,"('Sunday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",1.4022195229113021,0.3788751441453098,"('Sunday', 'Tuesday')"
