Is_Early_Morning,Is_Morning,Is_Afternoon,Is_Evening,stay_duration,wifi_count,edge_wifi_count,honk_duration,edge_honk_duration,d_wifi_count,d_edge_wifi_count,d_honk_duration,d_edge_honk_duration,human_made,natural_land,road_exist_percent,highly_populated_poi_exist,RSI,Is_Bus_stop,Is_Turn,Is_Signal,Is_Congestion,Is_Adhoc
0,0,0,1,24,0,0.0,14,0.11033331298751552,0,0.0,17,0.08487177922116577,0.12329965236517156,0.4764774480208434,0.1990412364285873,1.0,2.045693252668644,1,1,0,0,0
0,0,0,1,26,0,0.017525923069832576,20,0.10515553841899547,0,0.017525923069832576,22,0.10014813182761473,0.08673463796334517,0.7392115962782609,0.17405376575839382,0.0,1.7958936991613792,0,0,0,0,1
0,0,0,1,3,0,0.07438501822890242,2,0.03719250911445121,6,0.0,2,0.03719250911445121,0.09807458473762427,0.7257241759565914,0.17620123930578427,0.0,2.0989918604510693,0,0,0,0,1
0,0,0,1,9,0,0.015357931982717694,5,0.030715863965435387,1,0.01151844898703827,6,0.02687638096975596,0.11041300283233678,0.6383605768340769,0.2512264203335864,0.0,2.369431251840913,0,1,0,0,0
0,0,0,1,4,0,0.005734442542572224,3,0.0974855232237278,0,0.005734442542572224,5,0.08601663813858336,0.10899376800517374,0.6595956552413428,0.2064164559938856,1.0,1.988502212714816,0,0,0,0,1
0,0,1,0,108,6,0.0,21,0.0,6,0.0,21,0.0,0.16215589492165502,0.6918541093848345,0.14598999569351045,0.0,21.42066971938509,0,0,0,1,0
0,0,1,0,79,3,0.02803111438258702,28,0.1401555719129351,4,0.021023335786940264,28,0.1401555719129351,0.11861768938658775,0.6968166720985502,0.17749076274631148,1.0,4.316820840466711,1,1,0,1,0
0,0,1,0,4,0,0.015450379213336685,2,0.013243182182860016,0,0.015450379213336685,2,0.013243182182860016,0.07156702713731891,0.7793052438277903,0.14912772903489085,0.0,1.7976501432799663,1,0,0,1,0
0,0,1,0,231,0,0.003917493225376399,15,0.007834986450752798,0,0.003917493225376399,15,0.007834986450752798,0.08986399495223958,0.7134885349458933,0.13132200991315954,1.0,0.7332603445703743,0,0,0,1,0
0,0,1,0,11,0,0.005198144756346649,2,0.06497680945433311,0,0.005198144756346649,2,0.06497680945433311,0.0612163740153068,0.7694652017830222,0.1612601180728031,1.0,1.6955328500936695,1,0,0,0,0
0,0,1,0,7,0,0.0,3,0.03387554965208985,0,0.0,4,0.016937774826044926,0.07329613709058802,0.786595603027803,0.14010825988160885,0.0,2.3006610511719057,0,0,0,1,0
0,0,1,0,12,1,0.03179048417142828,0,0.05404382309142808,1,0.03179048417142828,3,0.04450667783999959,0.12760778219287552,0.6521066645061739,0.21841108038137608,1.0,2.0419750655836086,1,0,1,1,0
0,0,1,0,3,0,0.014588079350333485,1,0.01667209068609541,1,0.012504068014571558,1,0.01667209068609541,0.03496032286506906,0.8248148758790259,0.14022480125590497,0.0,1.1939691222965954,0,0,0,1,0
0,0,1,0,4,0,0.004925561624092988,0,0.02462780812046494,0,0.004925561624092988,0,0.02462780812046494,0.02819632094604245,0.8258447827701447,0.14595889628381273,0.0,1.863333662278088,0,0,0,1,0
0,0,1,0,7,0,0.01650031959024082,0,0.02475047938536123,0,0.01650031959024082,0,0.02475047938536123,0.04444054038549794,0.7969861461679669,0.15857331344653514,0.0,1.469372387365096,1,0,0,0,0
0,0,1,0,4,0,0.03274127189601886,1,0.0,1,0.01637063594800943,1,0.0,0.05383738356626057,0.7970342112622528,0.14912840517148654,0.0,2.100124972902923,0,0,0,0,1
0,0,1,0,26,0,0.0018846513606978733,27,0.010051473923721991,0,0.0018846513606978733,31,0.007538605442791493,0.08695716205519044,0.5381970140461332,0.37484582389867643,0.0,1.9602620005001905,0,1,0,1,0
0,0,1,0,9,0,0.0057501770675608445,4,0.0479181422296737,1,0.0038334513783738963,7,0.04216796516211286,0.07844580987898847,0.6211459096481572,0.30040828047285434,0.0,1.678723109069147,0,0,0,0,1
0,0,1,0,24,1,0.0,0,0.056362753991804744,1,0.0,0,0.056362753991804744,0.026490353505959248,0.6824953276771416,0.29101431881689915,0.0,2.324729989075184,0,0,0,1,0
0,0,1,0,9,0,0.008115519729968134,0,0.008115519729968134,1,0.0,1,0.0,0.06800662112492764,0.5592564874858528,0.37273689138921967,0.0,1.8072237600101948,0,0,0,1,0
0,0,1,0,5,0,0.0,3,0.006026344467898971,0,0.0,4,0.0,0.08048213230950975,0.6007198759598347,0.31879799173065565,0.0,2.2006130060230307,0,0,0,1,0
0,0,1,0,15,1,0.0014150521744755976,3,0.033961252187414345,2,0.0,5,0.031131147838463148,0.061047969399147126,0.657186258899321,0.2817657717015319,0.0,1.790214907358368,1,1,0,0,0
0,0,1,0,17,0,0.010945142979690995,1,0.023258428831843363,0,0.010945142979690995,3,0.020522143086920616,0.02547841566533155,0.6114066066583401,0.1296352125414531,1.0,1.0364199639327265,1,0,0,0,0
0,0,1,0,6,2,0.020461572754557504,0,0.04092314550911501,6,0.014165704214693656,2,0.03777521123918308,0.1379479053328757,0.6597854581833318,0.1558093513359573,1.0,1.3558800583604218,1,0,0,1,0
0,0,1,0,76,3,0.03959285554767556,16,0.03519364937571161,3,0.03959285554767556,17,0.032994046289729635,0.15921520396764466,0.5656222368579049,0.27050137725008455,1.0,1.7258527454447177,1,0,0,1,0
0,0,1,0,30,5,0.036829302359180686,16,0.036829302359180686,7,0.02630664454227192,16,0.036829302359180686,0.12578567748583205,0.5742916022668728,0.2999227202472952,0.0,2.1820521088049856,0,1,0,1,0
0,0,1,0,32,10,0.2348618311174569,6,0.055261607321754565,19,0.19341562562614098,8,0.046051339434795474,0.2641957357152395,0.5460146594062051,0.1845519830259507,1.0,1.5727804319798366,1,1,0,1,0
0,0,0,1,29,30,0.13726913348962888,4,0.01779414693384078,31,0.1347271124990802,5,0.015252125943292097,0.16683062556437342,0.6522395072423337,0.18092986719329288,0.0,2.670862550951311,1,1,0,1,0
0,0,0,1,40,4,0.050186414195550116,11,0.02400219809352397,5,0.04800439618704794,11,0.02400219809352397,0.06457776354470643,0.7700143570110071,0.1638138554151839,1.0,1.9184714950198103,1,1,0,1,0
0,0,0,1,10,3,0.026298669268043817,6,0.006574667317010954,3,0.026298669268043817,6,0.006574667317010954,0.08983730680637403,0.5287892109489104,0.18631240871669297,1.0,1.6727411357784423,0,1,0,0,0
0,0,0,1,4,1,0.1392227590574346,0,0.016875485946355708,3,0.13078501608425672,0,0.016875485946355708,0.14391982264240824,0.485527400648601,0.1498121988310522,1.0,1.1923736626904315,0,1,0,0,0
0,0,0,1,3,0,0.016200389219714485,0,0.037029461073633106,4,0.006943023951306208,0,0.037029461073633106,0.13613118727737628,0.6209003975819921,0.17801770643964587,1.0,1.7866899147861686,0,0,0,0,1
0,0,0,1,1,0,0.0,0,0.011463254945024887,0,0.0,1,0.0,0.18224088067916785,0.571150293870697,0.19487638772273538,1.0,1.8590999011435805,0,0,0,1,0
0,0,0,1,13,0,0.014018962005411993,2,0.028037924010823986,1,0.0,2,0.028037924010823986,0.21156573881588328,0.5736977192732293,0.2147365419108873,0.0,1.7035187703612449,1,0,0,1,0
0,0,0,1,1,0,0.02454452960811132,0,0.0,0,0.02454452960811132,0,0.0,0.21228485911393685,0.5763616357279394,0.21135350515812348,0.0,4.151017733689392,0,0,0,1,0
0,0,0,1,23,5,0.02785044605032102,10,0.02785044605032102,5,0.02785044605032102,10,0.02785044605032102,0.2311843000831884,0.5368600166376768,0.23195568327913485,0.0,1.6611269735224252,1,1,0,0,0
0,0,0,1,29,2,0.016774839305641328,3,0.08387419652820664,3,0.0,7,0.016774839305641328,0.24571352401264426,0.5004075103781849,0.2538789656091709,0.0,3.0312556518362457,0,0,0,0,1
0,0,0,1,7,0,0.0,0,0.0,0,0.0,0,0.0,0.2340758748933057,0.5064626265089622,0.259461498597732,0.0,2.2310265874409776,0,0,0,0,1
0,0,0,1,13,0,0.03154238831971347,4,0.022530277371223904,2,0.022530277371223904,5,0.018024221896979123,0.2465552232428968,0.4706221198156682,0.2828226569414349,0.0,1.689465210723066,1,0,0,0,0
0,0,0,1,16,3,0.07606273175247213,2,0.03803136587623607,3,0.07606273175247213,4,0.0,0.2530953462018337,0.4621633274447035,0.2847413263534628,0.0,2.9180439199469697,0,0,0,1,0
0,0,0,1,12,2,0.015525266075788031,4,0.03881316518947008,2,0.015525266075788031,6,0.031050532151576063,0.208134178867432,0.5196979013803432,0.2721679197522248,0.0,1.6154281008005449,1,0,0,0,0
0,0,0,1,17,1,0.03419727108703316,0,0.013678908434813262,1,0.03419727108703316,1,0.006839454217406631,0.2297073880804065,0.4929364949660412,0.27281814277515737,1.0,1.659362160251877,1,0,0,1,0
0,0,0,1,15,2,0.01010903572442211,1,0.015163553586633164,2,0.01010903572442211,2,0.01010903572442211,0.16166038861746168,0.2644873755267967,0.23090664975944505,1.0,1.863553227484868,1,1,0,1,0
0,0,0,1,8,0,0.0,0,0.04321492467151802,0,0.0,2,0.014404974890506005,0.14982013853791953,0.2736904301810506,0.21241490025864374,1.0,3.104310492725717,0,0,0,1,0
0,0,0,1,8,0,0.013670718986685511,2,0.020506078480028268,0,0.013670718986685511,3,0.013670718986685511,0.13812304012854165,0.3127057055167026,0.19544476818446024,1.0,1.5859616012700273,0,0,0,1,0
0,0,0,1,11,0,0.020789359685690484,0,0.0,2,0.006929786561896828,0,0.0,0.12351836617245054,0.4850942011074672,0.1991706908573094,1.0,1.5056775295746558,1,1,0,1,0
0,0,0,1,3,0,0.008339058923640438,0,0.008339058923640438,1,0.0,0,0.008339058923640438,0.10114678815290022,0.5796449669554035,0.1867960441471425,1.0,1.9023619205177584,0,0,0,0,1
0,0,0,1,1,0,0.01480453223273871,0,0.01480453223273871,1,0.011843625786190968,2,0.008882719339643227,0.08560924944965483,0.7418360902310537,0.17255466031929148,0.0,1.8300858889334204,0,0,0,1,0
0,0,0,1,8,2,0.019165275998614943,2,0.027378965712307062,2,0.019165275998614943,2,0.027378965712307062,0.11057166276607187,0.6257802734990746,0.2636480637348535,0.0,1.8593211450485243,0,1,0,1,0
0,1,0,0,64,5,0.0,7,0.0,5,0.0,7,0.0,0.15923154225302855,0.6756545842060511,0.16511387354092047,0.0,17.530522941527902,0,0,0,1,0
0,1,0,0,88,4,0.029446636180322214,23,0.04416995427048332,8,0.0,24,0.03680829522540277,0.1070085070136251,0.7011870336588201,0.17029015972128286,1.0,0.0,1,0,0,1,0
0,1,0,0,20,2,0.014417695267950148,1,0.00865061716077009,2,0.014417695267950148,1,0.00865061716077009,0.0975377341334788,0.7693216948536098,0.13314057101291144,0.0,1.1456119031160503,0,0,0,1,0
0,1,0,0,3,0,0.02154951226184199,1,0.010774756130920994,0,0.02154951226184199,2,0.0,0.07306311750529683,0.7843127261607461,0.1426241563339571,0.0,1.6178485458440817,1,0,0,1,0
0,1,0,0,15,0,0.00877939495712048,2,0.02633818487136144,1,0.0,2,0.02633818487136144,0.09861503746749707,0.7645636837735931,0.1368212787589097,0.0,1.4855672379472658,0,0,0,0,1
0,1,0,0,37,1,0.0012494106544373486,2,0.0,1,0.0012494106544373486,2,0.0,0.059222581636156624,0.7637530043189908,0.16198565155321032,1.0,1.568249629300603,1,0,0,0,0
0,1,0,0,27,3,0.023868478644988634,5,0.018564372279435602,3,0.023868478644988634,5,0.018564372279435602,0.1308876811594203,0.6454982620478378,0.22182823730411216,1.0,1.5546713368511114,1,0,1,0,0
0,1,0,0,20,1,0.005752946568748329,3,0.0023011786274993317,1,0.005752946568748329,4,0.0011505893137496658,0.026440145620672425,0.8308230423299308,0.1427368120493968,0.0,1.1272589760928948,0,1,0,0,0
0,1,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0.04624076457324352,0.7965786351105743,0.1571806003161823,0.0,1.7833638433460135,1,0,0,0,0
0,1,0,0,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0973605650211155,0.7009247123926023,0.2017147225862822,0.0,16.011984658892047,0,0,0,0,1
0,1,0,0,79,1,0.01023566034053111,6,0.0,1,0.01023566034053111,6,0.0,0.0826857881155974,0.5431981065053908,0.37411610537901174,0.0,2.187858964437936,0,1,0,1,0
0,1,0,0,11,0,0.0019306062731830659,0,0.0,0,0.0019306062731830659,0,0.0,0.08155649534362842,0.6157167275727926,0.30272677708357887,0.0,1.5724423844372617,0,0,0,0,1
0,1,0,0,38,0,0.0,0,0.0137708658686286,0,0.0,0,0.0137708658686286,0.033758363476886724,0.6536560082927997,0.31258562823031366,0.0,1.5804761762321982,0,0,0,1,0
0,1,0,0,19,1,0.0,0,0.0,1,0.0,0,0.0,0.05784052253006825,0.5727919945337123,0.36936748293621924,0.0,4.837925678424852,0,0,0,1,0
0,1,0,0,20,2,0.0,3,0.008442730774058976,2,0.0,4,0.0,0.11260550383768472,0.5798078744016963,0.3075866217606191,0.0,1.6485010734750976,0,0,0,1,0
0,1,0,0,30,0,0.0075690971510197595,0,0.030276388604079038,0,0.0075690971510197595,1,0.02270729145305928,0.12144697079518718,0.6109518977366921,0.2676011314681208,0.0,1.5483976908349153,0,0,0,0,1
0,1,0,0,53,2,0.0014020106641097975,1,0.0,2,0.0014020106641097975,1,0.0,0.060164373941573014,0.6533516702572412,0.28648395580118585,0.0,1.8933682625236263,1,1,0,0,0
0,1,0,0,1,0,0.0,0,0.0,1,0.0,0,0.0,0.02873277286510632,0.6392497230948014,0.3320175040400922,0.0,3.8935838415140336,0,0,0,0,1
0,1,0,0,24,0,0.003803703039503211,3,0.0015214812158012843,1,0.0030429624316025685,3,0.0015214812158012843,0.12903719131644295,0.6680491126371826,0.143955227684846,1.0,1.6792004021933449,1,0,0,1,0
0,1,0,0,4,0,0.009525212721355729,0,0.0523886699674565,1,0.004762606360677864,5,0.028575638164067184,0.07887802497695688,0.5589922466610038,0.1445265764218973,1.0,2.014377792670708,0,0,0,1,0
0,1,0,0,81,9,0.004054170518894388,29,0.03648753467004949,10,0.0,34,0.01621668207557755,0.1681014539744762,0.5559239168054093,0.2712494854074298,1.0,5.87366072071652,0,0,0,1,0
0,1,0,0,114,14,0.0,12,0.0,15,0.0,22,0.0,0.13461044912923922,0.5696241979835014,0.2957653528872594,0.0,16.058395951334642,0,0,0,1,0
0,1,0,0,2,0,0.03224534357503793,1,0.11285870251263275,4,0.0,9,0.0,0.13114959100806212,0.5726071029247337,0.294812569881716,1.0,95.65264612119505,0,1,0,1,0
0,1,0,0,6,9,0.14814808917412867,2,0.041152246992813515,16,0.1193415162791592,3,0.03703702229353217,0.17094927979821073,0.5484928496094759,0.27439208773702495,1.0,1.9189661449718745,0,0,0,1,0
0,1,0,0,30,47,0.23637733503769268,16,0.049059446894615465,72,0.12487859209538481,19,0.03567959774153852,0.16661713937713016,0.6516837444098366,0.1816991162130334,0.0,8.760175370139747,1,0,0,1,0
0,1,0,0,102,12,0.11133296891958923,24,0.008731997562320725,12,0.11133296891958923,24,0.008731997562320725,0.05439692939108935,0.7831418395621219,0.15935252703494326,1.0,1.8024427579119635,1,1,0,0,0
0,1,0,0,53,10,0.043353809480344084,11,0.0017341523792137636,11,0.041619657101130324,11,0.0017341523792137636,0.07537834691501746,0.4167924230011929,0.16193104241222206,1.0,2.0285176437434425,0,0,0,0,1
0,1,0,0,21,1,0.039712717119834394,5,0.009344168734078681,3,0.03504063275279505,6,0.007008126550559011,0.08876494313433378,0.5349950946549907,0.18722793503143054,1.0,1.5546686313290743,0,0,0,0,1
0,1,0,0,18,7,0.061091562871904474,0,0.004072770858126965,7,0.061091562871904474,0,0.004072770858126965,0.13996948893974068,0.5315378747873027,0.15051267382503086,1.0,1.592913770774642,1,1,0,1,0
0,1,0,0,1,0,0.008485892576150579,0,0.0,0,0.008485892576150579,0,0.0,0.07717941979472354,0.7637714802972566,0.1590490999080198,0.0,1.820601433381936,0,1,0,1,0
0,1,0,0,21,3,0.033758349142475504,3,0.020255009485485302,5,0.0270066793139804,4,0.016879174571237752,0.13612178539757613,0.6205069464971918,0.17842151936151346,1.0,1.4288183135410646,0,0,0,0,1
0,1,0,0,16,3,0.08033001832055701,6,0.007302728938232456,4,0.07302728938232456,6,0.007302728938232456,0.20234054827568126,0.5781918440433647,0.21596128055861488,1.0,1.8553593777581463,1,0,0,0,0
0,1,0,0,27,12,0.015503482162276426,4,0.005167827387425475,13,0.01033565477485095,4,0.005167827387425475,0.23195375075196645,0.5340153684919431,0.23403088075609046,0.0,2.11681887031522,1,1,0,1,0
0,1,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,0.24182976665181344,0.5041455769721482,0.2540246563760383,0.0,2.7867960942924035,0,0,0,1,0
0,1,0,0,23,2,0.026962021475669083,2,0.0,4,0.008987340491889694,2,0.0,0.2221243039147908,0.5231407972407296,0.2547348988444796,0.0,1.780202355363478,0,0,0,1,0
0,1,0,0,26,2,0.040745665106776664,2,0.0,3,0.03621836898380148,2,0.0,0.2550256433739353,0.4603710657264096,0.284603290899655,0.0,1.4598778267832684,0,0,0,0,1
0,1,0,0,20,1,0.03995017141057904,0,0.0,1,0.03995017141057904,0,0.0,0.2133979959617308,0.5136867133394977,0.2729152906987715,0.0,1.798561604492369,1,0,0,0,0
0,1,0,0,23,4,0.03860826354204449,0,0.006434710590340747,6,0.02573884236136299,1,0.0,0.2295558370324725,0.4896290971057327,0.2743639192237323,1.0,1.5639561620586764,1,0,0,0,0
0,1,0,0,3,3,0.02925008169972267,0,0.0,6,0.0,0,0.0,0.2026686512808696,0.4418385889090793,0.25932082371563603,1.0,4.1996338424549355,0,0,0,0,1
0,1,0,0,17,2,0.016200618102439553,3,0.008100309051219777,2,0.016200618102439553,3,0.008100309051219777,0.1618640747719344,0.26669775945376195,0.23299442195399514,1.0,2.577654406982187,1,1,0,1,0
0,1,0,0,8,0,0.0,0,0.0,0,0.0,0,0.0,0.1499355327742458,0.2671023932760869,0.2117200301714048,1.0,3.8459541457006634,0,0,0,1,0
0,1,0,0,7,0,0.0,0,0.0,0,0.0,0,0.0,0.14851856389238474,0.2736266877531397,0.20135725608556354,1.0,2.4007575115063897,1,0,0,1,0
0,1,0,0,7,2,0.013227696116298466,0,0.013227696116298466,3,0.0,1,0.0,0.14022453105445176,0.3088079563378926,0.19529092026629746,1.0,2.755978633545745,0,0,0,1,0
0,1,0,0,88,2,0.0072258020700658055,27,0.0072258020700658055,3,0.0,27,0.0072258020700658055,0.12416429653159973,0.4754183134488235,0.2041037195730063,1.0,4.393984740802527,1,1,0,1,0
0,1,0,0,1,0,0.017743356917131355,0,0.04435839229282838,0,0.017743356917131355,0,0.04435839229282838,0.10491332864839542,0.5216312368236121,0.18079102248770207,1.0,2.21766582595898,0,1,0,0,0
0,1,0,0,8,2,0.010468175008138961,2,0.0026170437520347404,2,0.010468175008138961,3,0.0,0.08891047244870759,0.739461279215397,0.17162824833589535,0.0,1.606215237294685,1,0,0,0,0
0,1,0,0,20,0,0.014967301577819276,2,0.03741825394454819,0,0.014967301577819276,2,0.03741825394454819,0.10924342008743873,0.7050629382940641,0.1856936416184971,0.0,1.8000943162256573,0,0,0,1,0
0,1,0,0,10,0,0.03272453619806116,2,0.01636226809903058,1,0.027270446831717636,2,0.01636226809903058,0.11052284970105962,0.6416822056473095,0.24779494465163085,0.0,1.1337384601332898,0,0,0,1,0
0,1,0,0,9,1,0.03151321462483051,0,0.005252202437471752,2,0.026261012187358757,0,0.005252202437471752,0.11323699079963315,0.6085258704848683,0.2562050705558678,1.0,1.75213887228626,0,0,0,1,0
0,1,0,0,16,0,0.058939413709528855,3,0.01178788274190577,2,0.03536364822571731,4,0.0,0.12800908765679342,0.6559672785344678,0.21435289171157015,1.0,1.6549565629830985,0,0,0,1,0
0,0,1,0,62,4,0.0,8,0.0,4,0.0,8,0.0,0.1597318496563542,0.6972901811816706,0.142977969161975,0.0,0.0,0,0,0,1,0
0,0,1,0,107,8,0.020404321454966883,27,0.36047634570441495,11,0.0,29,0.34687346473443703,0.12283318551963232,0.6938020860055849,0.17903293191529907,1.0,0.0,1,1,0,1,0
0,0,1,0,7,0,0.02095824438569405,1,0.025615632026959396,3,0.013972162923796034,2,0.023286938206326723,0.07219581489373326,0.7820721557486022,0.1457320293576645,0.0,1.1990061143631163,1,0,0,0,0
0,0,1,0,54,0,0.008222804130340976,3,0.012334206195511465,0,0.008222804130340976,5,0.008222804130340976,0.09056757771081483,0.7310919776860377,0.12195797367069051,1.0,1.4324755039324135,0,0,0,1,0
0,0,1,0,11,0,0.002339988922404326,3,0.007019966767212978,1,0.0,5,0.002339988922404326,0.059942746436110236,0.7689399415897986,0.1615967382818148,1.0,1.7181567568567369,1,0,0,0,0
0,0,1,0,3,0,0.022582105018795026,0,0.020205041332606078,0,0.022582105018795026,1,0.019016509489511602,0.04047470420675752,0.8194100637865841,0.14011523200665849,0.0,1.9985268808313013,0,0,0,0,1
0,0,1,0,1,0,0.006328569255344715,0,0.01687618468091924,0,0.006328569255344715,1,0.014766661595804335,0.03152386807153988,0.8156068165897036,0.15286931533875653,0.0,1.831708191886812,0,0,0,1,0
0,0,1,0,2,0,0.0017654297916071455,0,0.013534961735654782,0,0.0017654297916071455,0,0.013534961735654782,0.09188155232665073,0.5420489240389921,0.36606952363435724,0.0,1.2387027254164722,0,1,0,1,0
0,0,1,0,25,3,0.0005325869823075793,18,0.0026629349115378964,3,0.0005325869823075793,18,0.0026629349115378964,0.052335726802114416,0.6426481892333978,0.30183207831050973,0.0,2.285140522350684,0,0,0,1,0
0,0,1,0,42,15,0.08172800402951415,5,0.01634560080590283,20,0.040864002014757074,5,0.01634560080590283,0.17518979877644286,0.5532063094272868,0.2661457949436131,1.0,2.4960984745818817,0,0,0,1,0
0,0,1,0,37,34,0.08915121846409942,10,0.008104656224009037,44,0.008104656224009037,10,0.008104656224009037,0.2275287443463597,0.5781561458722416,0.18883805903084677,1.0,2.341975880499552,0,1,0,1,0
0,0,1,0,2,2,0.07759796826042405,0,0.0176359018773691,12,0.04232616450568584,1,0.01410872150189528,0.1416412350612188,0.6649614683733286,0.19338997811784162,1.0,2.0603344726777846,0,0,0,1,0
0,0,1,0,19,19,0.25935109256463645,6,0.02357737205133059,27,0.1964781004277549,8,0.007859124017110196,0.16489884541466776,0.6557369834074204,0.17936417117791176,0.0,1.5251024189433715,1,0,0,1,0
0,0,1,0,9,3,0.1074011406705643,6,0.01684723775224538,3,0.1074011406705643,6,0.01684723775224538,0.04736709679738328,0.7832824125660474,0.15946946551166385,1.0,1.365075956514986,1,0,0,0,0
0,0,1,0,2,0,0.11178299621293643,0,0.027945749053234107,1,0.1047965589496279,0,0.027945749053234107,0.09442635093184616,0.5065191107431894,0.18240439182197438,1.0,1.5626607556150778,0,0,0,0,1
0,0,1,0,3,3,0.1084401854187512,0,0.014144372011141462,6,0.09429581340760974,0,0.014144372011141462,0.1465262880446322,0.4706588667696566,0.14360864822122812,1.0,0.9019209437619448,0,1,0,1,0
0,0,1,0,2,2,0.02496910058565155,0,0.020429264115533086,4,0.020429264115533086,1,0.018159345880473854,0.1366874575068728,0.6206176653167401,0.17774320848975733,1.0,1.2351867506671468,0,0,0,0,1
0,0,1,0,13,2,0.018195473477570813,0,0.01415203492699952,4,0.01415203492699952,0,0.01415203492699952,0.2546382472307833,0.4622112538524915,0.2831504989167252,0.0,1.325086138432292,0,0,0,0,1
0,0,1,0,6,0,0.01722964974954359,0,0.02707516389213993,0,0.01722964974954359,0,0.02707516389213993,0.2290154178652421,0.4858834452003714,0.2770497541969164,1.0,1.2311653362304098,1,0,0,0,0
0,0,1,0,2,0,0.06316413633844813,0,0.0,0,0.06316413633844813,0,0.0,0.19823878299452166,0.4282685139071248,0.2562593380721692,1.0,1.2863865278041626,0,0,0,0,1
0,0,1,0,7,0,0.029396779470979493,0,0.0,0,0.029396779470979493,0,0.0,0.14928918748376085,0.28505252217809285,0.210823651683308,1.0,1.3498490881461511,0,0,0,1,0
0,0,1,0,6,0,0.014462428323971653,0,0.014462428323971653,1,0.010846821242978739,1,0.010846821242978739,0.12480293593156384,0.4770150377883042,0.20187113948259366,1.0,1.8263409802378168,1,1,0,1,0
0,0,1,0,2,1,0.00878580267931082,0,0.03514321071724328,1,0.00878580267931082,2,0.01757160535862164,0.11003161638782767,0.5294573983811238,0.18043662817078704,1.0,1.492443622063513,0,1,0,0,0
0,0,1,0,7,0,0.02421148823331814,0,0.02421148823331814,2,0.018831157514802997,1,0.021521322874060566,0.08570552908296178,0.7412780303417276,0.17301644057531065,0.0,1.293471538250311,0,0,0,0,1
0,0,1,0,4,0,0.03608795275941969,0,0.013747791527397978,2,0.032651004877570194,2,0.010310843645548483,0.1261580904048153,0.649651835241355,0.2205535229552697,1.0,1.5469158735284647,0,0,0,1,0
0,0,1,0,18,3,0.055495765338942016,1,0.018498588446314003,3,0.055495765338942016,1,0.018498588446314003,0.1338676438601601,0.6594286514803522,0.20670370465948767,0.0,1.884640202659173,0,0,0,1,0
0,0,1,0,62,10,0.0,8,0.0,10,0.0,8,0.0,0.16045864238617602,0.6956161995785727,0.14392515803525133,0.0,5.408639712127544,0,0,0,1,0
0,0,1,0,115,3,0.006761353996256493,23,0.12170437193261688,3,0.006761353996256493,23,0.12170437193261688,0.11284143507930992,0.7011324758960098,0.17584661263469875,1.0,0.0,1,1,0,1,0
0,0,1,0,27,0,0.00609923306368882,3,0.05718030997208269,0,0.00609923306368882,3,0.05718030997208269,0.06445112531700982,0.7564134567727044,0.1658472347337841,1.0,8.230123660549435,1,0,0,0,0
0,0,1,0,4,0,0.0,0,0.011175358835202093,0,0.0,1,0.0,0.07752683411833862,0.7734104549644025,0.1490627109172587,0.0,1.7601620876681647,0,0,0,1,0
0,0,1,0,2,0,0.0,2,0.04530318038768057,0,0.0,4,0.0,0.0927742500547405,0.7415444128165827,0.16568133712867672,0.0,2.982733871189891,0,0,0,1,0
0,0,1,0,38,4,0.06458166878396798,17,0.04735989044157652,7,0.05166533502717439,20,0.034443556684782925,0.1312757671661367,0.6471717368958186,0.220310882356192,1.0,1.7233700575804072,1,0,1,0,0
0,0,1,0,6,0,0.005994157189798145,0,0.024975654957492273,0,0.005994157189798145,0,0.024975654957492273,0.0440689506880734,0.7977960149082569,0.15813503440366972,0.0,1.8995629828728464,1,0,0,1,0
0,0,1,0,9,0,0.0013448547935015838,2,0.0026897095870031676,0,0.0013448547935015838,2,0.0026897095870031676,0.10143236809198654,0.6879267665812374,0.21064086532677606,0.0,2.435429184179696,0,0,0,1,0
0,0,1,0,12,1,0.0,0,0.0,1,0.0,0,0.0,0.09102076544535737,0.5422186587420097,0.3667605758126328,0.0,1.4989770944765448,0,1,0,1,0
0,0,1,0,10,0,0.0,0,0.038033905888579536,0,0.0,0,0.038033905888579536,0.09218836891551978,0.5352427531294769,0.3725688779550033,0.0,2.1749567302890687,0,0,0,1,0
0,0,1,0,9,1,0.003520449389046923,4,0.005280674083570385,1,0.003520449389046923,5,0.003520449389046923,0.07398700805824635,0.6067745275406321,0.3192384644011216,0.0,0.0,0,0,0,1,0
0,0,1,0,32,0,0.0,4,0.05196089303073082,0,0.0,6,0.03897066977304811,0.02948720267703717,0.6670344578095324,0.30347833951343045,0.0,1.9772877436940144,0,0,0,1,0
0,0,1,0,6,1,0.0055047028439074615,2,0.022018811375629846,2,0.0,3,0.016514108531722384,0.08310815556303068,0.5964136666580415,0.3204781777789278,0.0,3.1245212355616303,0,0,0,1,0
0,0,1,0,11,0,0.004388119617438336,0,0.0029254130782922242,2,0.0014627065391461121,0,0.0029254130782922242,0.05278685531720676,0.6488105887722502,0.29840255591054315,0.0,3.676453596062684,1,1,0,0,0
