Pair,t_test_stat,p_value,Day
"(('09/16/2019', 'Evening'), ('09/21/2019', 'Morning'))",-0.4217837000458685,0.6845694189804159,"('Monday', 'Saturday')"
"(('09/21/2019', 'Morning'), ('09/23/2019', 'Afternoon'))",0.7063861189555888,0.489480033070803,"('Saturday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/16/2019', 'Morning'))",0.6009442725551081,0.6251661242214781,"('Sunday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-0.2773500981126147,0.8087684441414502,"('Saturday', 'Monday')"
"(('09/16/2019', 'Evening'), ('09/17/2019', 'Afternoon'))",0.230063546651312,0.8235270975506945,"('Monday', 'Tuesday')"
"(('09/17/2019', 'Evening'), ('09/23/2019', 'Afternoon'))",-0.06125795948163536,0.9554928134245024,"('Tuesday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/23/2019', 'Morning'))",0.3158410081748239,0.7905131752267054,"('Sunday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",1.462102333812189,0.2037770880471353,"('Saturday', 'Tuesday')"
"(('09/21/2019', 'Morning'), ('09/23/2019', 'Evening'))",-1.3663999853857678,0.2073448799475661,"('Saturday', 'Monday')"
"(('09/21/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-1.507003192191225,0.17028754540278587,"('Saturday', 'Monday')"
"(('09/14/2019', 'Morning'), ('09/21/2019', 'Evening'))",0.8061868297954384,0.43365436954154724,"('Saturday', 'Saturday')"
"(('09/14/2019', 'Morning'), ('09/20/2019', 'Afternoon'))",1.066123837084282,0.30253539688374115,"('Saturday', 'Friday')"
"(('09/15/2019', 'Afternoon'), ('09/16/2019', 'Morning'))",1.0140596099373103,0.3326597352085089,"('Sunday', 'Monday')"
"(('09/15/2019', 'Evening'), ('09/17/2019', 'Morning'))",0.10199642756727154,0.9316526601476367,"('Sunday', 'Tuesday')"
"(('09/16/2019', 'Morning'), ('09/17/2019', 'Evening'))",-0.5943556995299919,0.5876756745658573,"('Monday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/23/2019', 'Evening'))",-2.2421935248054825,0.048971852256715014,"('Sunday', 'Monday')"
"(('09/15/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",0.4700196518749312,0.6475275294861143,"('Sunday', 'Monday')"
"(('09/14/2019', 'Afternoon'), ('09/17/2019', 'Evening'))",0.8962581595302718,0.4453375774262862,"('Saturday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/20/2019', 'Evening'))",-1.6914667353390762,0.12135208831778593,"('Sunday', 'Friday')"
"(('09/17/2019', 'Afternoon'), ('09/21/2019', 'Evening'))",0.1569065018870123,0.8771636430506495,"('Tuesday', 'Saturday')"
"(('09/15/2019', 'Evening'), ('09/17/2019', 'Afternoon'))",0.09896627301142821,0.9349235418081105,"('Sunday', 'Tuesday')"
"(('09/15/2019', 'Afternoon'), ('09/17/2019', 'Morning'))",0.05574101268904156,0.956253919351255,"('Sunday', 'Tuesday')"
"(('09/16/2019', 'Evening'), ('09/20/2019', 'Afternoon'))",0.5593324197269324,0.5887084142650494,"('Monday', 'Friday')"
"(('09/20/2019', 'Evening'), ('09/21/2019', 'Morning'))",0.8116718904096527,0.4392312071646287,"('Friday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",0.9040640899758643,0.4290391039651932,"('Saturday', 'Saturday')"
"(('09/16/2019', 'Afternoon'), ('09/21/2019', 'Morning'))",-0.1789344894182741,0.8601149798762115,"('Monday', 'Saturday')"
"(('09/14/2019', 'Afternoon'), ('09/16/2019', 'Morning'))",2.2608508836997414,0.06768453086050694,"('Saturday', 'Monday')"
"(('09/17/2019', 'Afternoon'), ('09/23/2019', 'Morning'))",0.42702663793758683,0.6772765657978799,"('Tuesday', 'Monday')"
